hotel_id,hotel_brand,book_date,check_in,check_out,star_rating,price
8ejfCCh4EaYLXJdYMrVWuMAMTXmDew1YAZVoQRtP5fo=,2,11/2/2022,1/29/2023,1/30/2023,,138.42
3ngeqElJDYoCnFTqob1YCHeQEZXDnK6dbkfZhApG/AM=,5,11/10/2022,1/29/2023,1/30/2023,,77.66
qadJVHzTxcC78IIiToJQWt7IcZKAo+LbZ+2zeTge8Rg=,5,6/17/2022,1/29/2023,1/31/2023,,323.21
TzZXrvpLRddFhkYQaf7Z8EQ8n1+42lJodrSnNoi9CqQ=,3,11/12/2022,1/29/2023,2/2/2023,3.5,1643.68
VYTh1txSfYfXURcJQIGQVQkbOKcI/iZK2ih5eWfYWAk=,4,11/5/2022,1/29/2023,1/31/2023,,236.52
FJeFLE1BLZgTs3hgKJdrD/O87QFzC5MSCFcqkBfpRoM=,5,11/5/2022,1/29/2023,1/30/2023,,175.64
qHYylQLOgIZHMYXx+nxYafipEjQAlSmLAv8Fs1T+sZg=,4,11/10/2022,1/29/2023,1/31/2023,3,607.79
FSlhQr5tu4Sq1KhSWqMenQdbArjgH4d0lS4cSeRcwJU=,3,11/14/2022,1/29/2023,1/31/2023,,3837.14
ECcbofNBR0YrtwHyjvPPDPC4B19+hRgt8WF/XDc/FZM=,5,11/4/2022,1/29/2023,2/1/2023,3,528.57
eOyShFPMWO5+Q9Hlm8fNQQbC+LzB2eIlueOulVSqvyk=,5,11/1/2022,1/29/2023,1/31/2023,3.5,599.77
CKLP+u15WZkdzgo38lmrQqE6VEBsR2aOd2pMpnS541A=,2,11/10/2022,1/29/2023,2/1/2023,2.5,450.83
hSeWp2AXMFZCPFf1OvcR+6TQvgsgjeHDGmCjy+YGxPc=,2,11/4/2022,1/29/2023,1/30/2023,,156.52
ERMZPX6IhK5MVjldWfr77lwuOanKZy4lnCXJKlh272k=,2,11/10/2022,1/29/2023,1/31/2023,,254.24
GvODa3J9Ntf3VffQYSOHuGdUaPfDQOCssD2pLi0VyhE=,5,7/10/2022,1/29/2023,1/30/2023,3.5,548.95
s2J3MrpCSKuaknLOR2/LyJ2hhwT00XZLzE9DFa59vUA=,3,11/21/2022,1/29/2023,1/31/2023,,1007.84
tv5ijYOfw42ju91Cf+a6TBlwSWBcwF8tbBHEffR53ko=,4,11/25/2022,1/29/2023,2/2/2023,,1131.29
9kAqnWGI1UX/3RVgcCghll26PSHCjmhsjtWRZPBoU98=,5,11/17/2022,1/29/2023,1/31/2023,,719.86
iVq+f2iUvXPvQ4DMd40FV+M+eaxiLrSa2KWZenBexCg=,2,11/27/2022,1/29/2023,2/1/2023,,1341.11
IeH5y4GYZE2aMKSxBbWRqsLy2hI7ZSw7V0E0C6eJ14A=,1,10/14/2022,1/29/2023,1/30/2023,3,59.95
POvCrdDnyw05NtwewYl+TtQLecq8dCtDpELmLiKMmWk=,4,10/8/2022,1/29/2023,1/31/2023,3,345.29
rwFWbCYc1GMwMsHrpW2sEF5jzdPIZGve7+cTrNXDxBc=,3,10/13/2022,1/29/2023,2/1/2023,,466.87
tnrC1pTewcALCvWhfDLtbXBAvOBaUHjts8o+L6S9Z0Y=,5,10/14/2022,1/29/2023,1/31/2023,4,462.63
cS/i74U58EtWvS1Ngdt9H5AZSJmSUhEuHQcSGVNC3Xs=,4,10/10/2022,1/29/2023,2/4/2023,,3367.21
SjAqlPgLgNgsy6d28sqw8SmQ/9blX4rpnllRCBo52ZQ=,5,9/17/2022,1/29/2023,2/2/2023,,1297.11
QvTcyb+ltXzYfvmc5+kO7RVtFYDbDdy2FULQ9p3Lfas=,5,11/16/2022,1/29/2023,1/31/2023,3.5,190.1
Z+BEUZctsxe+/y+AJxfpz2rlsxxODAF9V/QCb95i3RM=,5,11/25/2022,1/29/2023,2/1/2023,2.5,835.51
JNW7JAiukT+Rtupig8RqNZTYhvmsjGew1muAx18XVE4=,3,11/25/2022,1/29/2023,1/30/2023,4,138.29
JNW7JAiukT+Rtupig8RqNZTYhvmsjGew1muAx18XVE4=,3,11/17/2022,1/29/2023,1/30/2023,3,352.88
7zNbEZbyxLU+E7+GWL0WKTt4jxy2ySJR4DydHIMx9i0=,5,11/21/2022,1/29/2023,2/2/2023,3.5,1702.79
Rsa6J9s/6YYKB9P/mdUD/4WOzq9ok2n569QFnB/fpBo=,2,11/22/2022,1/29/2023,2/2/2023,,1990.63
SfIJtyIzwsRpcTbd+lv95UeDR/NdBY7sOqLzlYcZiKM=,5,11/21/2022,1/29/2023,1/30/2023,3.5,111.49
onUcYIPRXuxO5mTxumc1g3zDFj62ZgZbB27/A1Ri8X8=,5,11/20/2022,1/29/2023,2/1/2023,,309.47
wFFVLO0Dg9N0om9994bOr85I9SAvg/fq6W+talH3Jpc=,5,11/24/2022,1/29/2023,1/30/2023,2.5,434.62
r/nUKAz+wh9x4wjw0ZTCWj/NVsccaY4/qA2IphusWxc=,1,11/27/2022,1/29/2023,1/31/2023,,148.5
On+AUct2fLNkTeeYnb5izeGJfMrwrSqdQggnNo5L/mw=,3,10/3/2022,1/29/2023,1/31/2023,,899.66
zvj9Rrlcr+NwbqKuQsQqIY/fw5PQzzL7auBga8J/dgo=,3,9/26/2022,1/29/2023,2/2/2023,,905.89
tj4wdC07xt24eyQ80AYZdHNYT4SJ8XWOcUNs2Xi8MZo=,2,10/4/2022,1/29/2023,1/30/2023,4.5,241.51
hwyLwfkeLr8YO1e1iXxFcTmHsDWKSIziOSIL/FK22zE=,5,10/3/2022,1/29/2023,1/31/2023,3.5,834.47
pNJsP9k3WN7Iq+NLiroQ9uTBHRYscXUAFLwexDnHjtA=,4,1/29/2023,1/29/2023,1/30/2023,,224.54
2zWJ8wzyZaAQZfW/L4AcT/ClSJND86a1Wi6CdpOli3w=,5,1/29/2023,1/29/2023,1/30/2023,3.5,420.59
ZWdCTZDglYNuaFCTUuIoZGZRPqIAFyWSboE0hxpkT6g=,1,1/29/2023,1/29/2023,1/30/2023,2.5,218.98
WCNE9ycrvHikKn+23mk23zc8bOT/FLpksBRR6MIAAMw=,5,1/29/2023,1/29/2023,1/30/2023,3.5,581.79
PkmRttMI8gxWMIaIPh9i5QiCz+12NjOhtHBdTWRu87c=,2,1/29/2023,1/29/2023,1/30/2023,2.5,239.83
IJwWNFTGqnjrIB2e65X6XRvRLYjV/GVNCkOKGFAhj6o=,5,1/29/2023,1/29/2023,1/30/2023,,706.69
UlsFLQQ5qps24CppcMklTMxkPPaMSRcr88/okHytGDI=,2,1/29/2023,1/29/2023,1/30/2023,2.5,182.57
PbSlvChd/ZzwYu4nmITHzjrvmzJUFaJBVuY/FeFl3Q8=,2,1/29/2023,1/29/2023,1/31/2023,2.5,571.76
5KixQ9v7Ytq13fi5nsSwr8fakzKowzkbcicEkw5OWRo=,4,1/29/2023,1/29/2023,1/30/2023,,205.82
J2Hmi0ICYS30iEgFgFQOegIsRq5Zv8fUCIFQJImWdXs=,3,1/29/2023,1/29/2023,1/30/2023,3,113.03
mxgrZi8LrQCUmNaNQ56NRhV4fVGjSVkZVcj65Yu418g=,5,1/29/2023,1/29/2023,1/30/2023,3,113.2
ixTgJXOuISsGrAyYTA63JFIwDJMFhMQ29Ur1tRV9PBA=,5,1/29/2023,1/29/2023,1/30/2023,2.5,225.26
2XYzp5DU9hBQqn00bHAYQioPgBAb384r51u78P6xbSQ=,2,1/29/2023,1/29/2023,1/30/2023,2.5,245.45
6x3EqihtumwMPcQakTuix5o/L5cotlw6Ks0QGX6kjJg=,2,1/29/2023,1/29/2023,1/30/2023,2.5,107.37
/dWyV2yIlHiTowSpcBorO3WrhiSsGQhbTTCxM6eekSo=,4,1/29/2023,1/29/2023,1/30/2023,,636.41
ZaC/qcqDRnNiASXByKaZLjrhvKDsE/jaiH0QEa1u3yY=,2,1/30/2023,1/29/2023,1/30/2023,2.5,221.31
X7OBbzT3Ql4eErzVV5q8ElZFknqXtQbeuJ/FBV8wTO4=,2,1/29/2023,1/29/2023,1/30/2023,4,235.44
Tk1LWUhz2XpPfF31z1RKDSHS792GnB4z7LmGgmPkycE=,3,1/29/2023,1/29/2023,1/30/2023,4,160.18
mqBUAI+/EHrauzRz7OjofWsABkEqHWtAEV3OZKZnzeg=,3,1/29/2023,1/29/2023,1/30/2023,4,235.81
Vo8ACBzHyHx/kR600zh0G6czg4bFeF3fcqGyI3Ri29E=,5,1/29/2023,1/29/2023,1/30/2023,4,309.86
8D3sDTdg5OA1QAqhM7r6sNLppbXFKI5yPqa0ncZib4M=,5,1/29/2023,1/29/2023,1/30/2023,2.5,144.4
hBTI7sBvhYtdGbZuaSkMql9BoB0njMzAulB57osq30s=,3,1/29/2023,1/29/2023,1/30/2023,3,168.45
xFnioDZxWP+tOR45lAv2ZqPhipqETCRO3C3WsjyHkI4=,5,1/29/2023,1/29/2023,1/30/2023,2.5,314.07
/ZJnLLnGelUp6TSRArK4rvNJ7My2wy5R2oPnMsOFeMk=,1,1/29/2023,1/29/2023,1/31/2023,2.5,143.25
FYwoBla9Yie7hSZKR1Ftxc40Duj5XgS74Ynj7stSHmY=,5,1/29/2023,1/29/2023,1/30/2023,2.5,155.49
NSl2+xGJRd2rLoeSCquo7wuLZTsc8c9WGwPvroqtljk=,5,1/29/2023,1/29/2023,1/30/2023,3,272.39
gJv0AxJuREojQEOM4kUQpt9JeRqqxYsx/LGCOTA7kI0=,2,1/28/2023,1/29/2023,1/30/2023,2.5,132.82
4kPPfNjYR+KJM0x2vDFQfDQmHixKn4oyIZxIPaDO244=,5,1/29/2023,1/29/2023,1/30/2023,4,285.36
zVKjYGQwUhol5K57qYlmFKGYlxdtyZf16mUPRjD2I/w=,5,1/29/2023,1/29/2023,1/30/2023,,218.33
7PQBuKPOddGrSMjBg36AVaPqhMrpFOQOng6F2o8zDS4=,2,1/30/2023,1/29/2023,1/30/2023,4,244.71
zOQFBIsZsPeLYb0mn1Y8cjFTGeGxGZFtbcOn6M8yXFY=,1,1/29/2023,1/29/2023,1/30/2023,3.5,66.44
vpyXy3Wtl8Ire9VUuHj5/fidRZCLnxwb5/dvKGFawG4=,2,1/29/2023,1/29/2023,1/30/2023,3.5,71.39
3eBbiYn430X37Vcp9DEpT8zDAXb2uZ0NkA2N2uN/OtQ=,1,1/29/2023,1/29/2023,1/30/2023,3.5,351.2
z2Bg+5lqnmyjwLl1PnItmOZ/S1H5uwvWryEdYNCk65A=,5,1/30/2023,1/29/2023,1/30/2023,,803.74
meoQIblvT1k/sTG8PiI0fYdLavZ4khdtDAloMtLIn6Q=,3,1/29/2023,1/29/2023,1/30/2023,4,348.15
4t7Fi9DxqA9oKNd6oizBYqoi7EJKxyDigIbkKwbpo4E=,5,1/30/2023,1/29/2023,1/30/2023,2.5,119.31
+7IMkExSeR2RmZO/ttiTJVDT3QN1hnYnYu9aV3zGmrU=,2,1/29/2023,1/29/2023,1/30/2023,,56.74
p8bWZE4jHJS4Me9XaZPdFEY6JK1FQxQ5SvR6dDl90Ho=,3,1/28/2023,1/29/2023,1/30/2023,4,143.43
MC9+sqis7mTG72jjruehfw9fBwlioNZNLQmC9PiC6Q8=,5,1/29/2023,1/29/2023,1/30/2023,2.5,133.91
d+xoQbZNDQwSKH98lkfF3vsok/bbMSWMtjHkypByAHg=,3,1/29/2023,1/29/2023,1/30/2023,4.5,174.16
oBdKX43WLD0V++E8PVB95k7LECiKwkuV67jaKvvVhlo=,1,1/28/2023,1/29/2023,1/30/2023,3.5,98.48
3L68ubi9wcmrjKZNjXZNiOFv2/fk9/TAeHp2+l4uOEg=,3,1/29/2023,1/29/2023,1/30/2023,3,189.17
q0all/jiZ4vufXEP/rR2/OeNUnILCWV/jKYBAsQl7b4=,2,1/29/2023,1/29/2023,1/30/2023,3,105.97
JWuCQZ7s2PCevvX3vEwuMn15Vz9wx5Qp7s84Fp5xD5Y=,5,1/29/2023,1/29/2023,1/30/2023,4.5,601.99
Jsd+Qf6s3OjSrmuGT6JTkM3hH69uxlT4t1iSEL0dO04=,5,1/29/2023,1/29/2023,1/30/2023,,713.54
xMnc3gGSF2s1W6DE/vOAEIvyMYRoY/gcm3i64CqoVjk=,5,1/29/2023,1/29/2023,1/30/2023,3.5,185.63
956EbFYWjk90baB1wZ7bs5vDStGXSkOY4u/qDv2jpkw=,5,1/29/2023,1/29/2023,1/30/2023,4,118.92
jKdRU00Ih9g+eRZFt8lwPdq9cne6DUMeLkh72nuWC7U=,5,1/29/2023,1/29/2023,1/30/2023,3.5,190.08
tgel/JHaoruA6BecW+5mm/ftZVy53c3A/iUdVR581/I=,5,1/29/2023,1/29/2023,1/30/2023,2.5,161.53
9ke1cv9m4ltXCZum8MO/xiSAPEkDvqHPL0DS8+ns+mQ=,5,1/29/2023,1/29/2023,1/30/2023,4.5,520.4
Jx1eHhzNo6EdO0RywwnFtInjoj21sL7v6O/52Nr07C0=,2,1/29/2023,1/29/2023,1/30/2023,3.5,138.87
UX3WsIZqxnADSV+LRRxGMIHq7I/1kfGUgRiGttyDc8E=,2,1/28/2023,1/29/2023,2/4/2023,2.5,1467.82
qDoj5k3EymRgxQyKsAbvwgOMTOleYR9c6d4kLf5QooY=,2,1/29/2023,1/29/2023,1/30/2023,2.5,311.88
6Q0Jv5JhGNvCZtAUso08Pl/DhnMJYZNHa81OxP/LKV0=,2,1/29/2023,1/29/2023,1/30/2023,3.5,546.37
WHjqmN7Pvx7AsOpDNqM1lLlDcYAylAzDxa4anj1llSU=,2,1/29/2023,1/29/2023,1/30/2023,3.5,77.9
OHjCYZwFjeBinidRCMXm70TEYo7DaXNUeHd1/eBn1BI=,5,1/29/2023,1/29/2023,1/30/2023,3.5,263.81
tEhsV/9No56gzWDg7gdfjStMTwFvolLOFw5m4Tb6u+M=,5,1/29/2023,1/29/2023,1/30/2023,2.5,372.01
Y+rWchX4RVjFZ0490gu+gcq77filhTs5qc4m0gSyfac=,5,1/29/2023,1/29/2023,1/30/2023,,186.83
KIvco4KcSctsHp2KVqBneXLu8JyTHyBwMzkAIcg/yAo=,5,1/29/2023,1/29/2023,1/30/2023,4,282.91
LR93rdGGAk+b1ypKRAb2hT79VS46uBaYyMj5ZdUDzYI=,2,1/29/2023,1/29/2023,1/30/2023,3,149.52
BJuQYvywnQAFy3wfn6F+gKGqk8ZUArNpV5Gxo1t69R4=,5,1/29/2023,1/29/2023,1/30/2023,2.5,190.16
QyJ83RTUSHxM3MadKcaypAk1nkgAsb+EEp4+fqwhn/g=,5,1/30/2023,1/29/2023,1/31/2023,3.5,431.42
Tv6BS0jzMwj2Wdme2o5hqfFZ9QXtdcCRtHozAwxjlbI=,5,1/30/2023,1/29/2023,1/30/2023,3,236.6
TpqfXcKbHKypdY1oDoN/C5k60PS4BoBzs4r2NkVVDrU=,2,1/28/2023,1/29/2023,1/30/2023,2.5,220.07
L/5fnjhY0M/5NtAeVQhuGktWK3K7MAo02u1+dHzAoiY=,1,1/29/2023,1/29/2023,1/30/2023,3.5,225.84
ao9wEdGYvHhtBj7Kvh6DrvtnlLe5fjnB2rhXldHgSTs=,2,1/29/2023,1/29/2023,1/30/2023,2.5,188.34
vehEApB/ycHgSmIXO/szhB5e+lprm5rqe/bMWZl6fPk=,5,1/29/2023,1/29/2023,1/31/2023,,862.78
IJwWNFTGqnjrIB2e65X6XRvRLYjV/GVNCkOKGFAhj6o=,5,1/29/2023,1/29/2023,1/31/2023,,895.3
7i41tWqc803OWcWRu0sGf0pb1i9yqNAFLC1+vo85uMs=,4,1/30/2023,1/29/2023,1/30/2023,4,223.47
iDbkD42se6bD5DQAwvVE2jf4PCk577QRt/B9//qlpQk=,2,1/29/2023,1/29/2023,1/30/2023,2.5,173.28
boLcem6oKgI19WY8H89AO+gzO2fEI6WkXwgnhnLTyhU=,5,1/29/2023,1/29/2023,2/2/2023,,466
qZQlhSNtApHPRrIh5bMlZXmyWtQLAMnuSrEkWU6gA5s=,1,1/29/2023,1/29/2023,1/31/2023,2.5,268.83
Vt22x12kWb+tlad90Ao2l0RcJjOIR6PcRIA40KkPpy8=,5,1/29/2023,1/29/2023,1/30/2023,3.5,188.77
dc9db2gImowCDDoqXOV7Y+/zVg72O62GHnnZcRU7C80=,5,1/29/2023,1/29/2023,1/30/2023,,237.29
yzIDPUrnlF/XvGJE89kIs6WdY8YpDiXR9TosO0KaToU=,2,1/30/2023,1/29/2023,1/30/2023,2.5,219.82
ZGae/p043Jqf2sve3npRuXNQujDdDwTrWGVK8OrCcCU=,2,1/29/2023,1/29/2023,1/30/2023,4,80.79
gONdFtQphTgBwYhMA4saxOu0L4vpUWOTF6IVQ+p9MOI=,3,1/29/2023,1/29/2023,1/31/2023,4.5,558.57
ZWdCTZDglYNuaFCTUuIoZGZRPqIAFyWSboE0hxpkT6g=,1,1/29/2023,1/29/2023,1/30/2023,2.5,144.31
PNnqRuk2yKPQjhvfk7C+5e7ubb6x6FZ55G0DKsHMqpA=,2,1/29/2023,1/29/2023,1/30/2023,3.5,137.02
eVORMp7/iYY0yX6t5C+y6lN/6TFqNiANFpdJgEPRxY0=,2,1/29/2023,1/29/2023,1/30/2023,4,314.2
qBhpHi6JPAgQG4glcZcaJ3Kq6Hc2Jki2UhHrSBXPFDQ=,3,1/29/2023,1/29/2023,1/30/2023,4,202.19
siqYSiM+oh7OqBSi9P2+zKpaEvJ/5SS2Nc67W9XwVas=,5,1/29/2023,1/29/2023,1/30/2023,,111
5VmkVdESdr9I55OtkNM2fw6x2ndot2DrkZEPTRDjqwU=,5,1/29/2023,1/29/2023,1/30/2023,3.5,109.79
ZSTsxKWX5Nx1Eu6nA3d+KFG1aI7BTV7tr/A0BFRiFlE=,3,1/28/2023,1/29/2023,2/3/2023,3,1106.03
eB1KXFQShoujVO33ss9Qmeko3hUbLMhEhHR+3Kdm/8A=,3,1/29/2023,1/29/2023,1/30/2023,3.5,339.89
A0Y0+nriw014wqhUYfuJAPWgLeKWzjtLlT1Az5AAKAA=,5,1/29/2023,1/29/2023,1/30/2023,3.5,201.82
MJOWgmr37KOaZAGlYGxHX0QrUTWwn1U3n++tR27LWU0=,2,1/29/2023,1/29/2023,1/30/2023,4,188.88
NJsSbmqlTo7As3kfbaUmMne4N6pi9f8Ah3bwxGpKxjk=,5,1/29/2023,1/29/2023,1/30/2023,,549.49
y9LNi18lAhBS+Xb6IDZ6c6xpIZNodD/Jy6hO3p6ClDU=,2,1/29/2023,1/29/2023,1/31/2023,3,493.16
2zRCRz3FVwNJVAwBgzl2++Ike2UqB53RLoJHnwDi5D4=,3,1/29/2023,1/29/2023,1/30/2023,3.5,198.08
l24kJL0c+M1p0EbPrRgAYTUa82OlEqu+Z/bnwEcw+S0=,5,1/29/2023,1/29/2023,1/30/2023,,135.7
ljJq7jqVcUUOL2ZyCZkh7QhHx6BF5HaAbLqQQqATe4Y=,5,1/29/2023,1/29/2023,1/30/2023,4.5,123.09
ibSYcTDVnrgaqDCgsGYt/+SF9XrQ9C+RpaBix1q4UGQ=,1,1/29/2023,1/29/2023,1/30/2023,4.5,144.2
UCeAhVe6+FelDStQcE4QSZ1IYNGzKV5rSUAo/yEKaEk=,4,1/29/2023,1/29/2023,1/30/2023,3,225.99
VYTh1txSfYfXURcJQIGQVQkbOKcI/iZK2ih5eWfYWAk=,4,1/28/2023,1/29/2023,1/30/2023,,117.84
tkj7f92t9zy2cEDlm+qNhAnhkE1TlAPm9VW+FTcnCV4=,1,1/29/2023,1/29/2023,1/30/2023,3.5,113.62
lUj2SxzwC7m8Wjg2//LRVSWMObkvwcw9BPXjHifbGXU=,1,1/29/2023,1/29/2023,1/30/2023,3,147.47
akA2WAGV252+88MFi4WYJan9SGdvKWBV7xXCNGqOvFc=,1,1/30/2023,1/29/2023,1/30/2023,3,185.8
0TxmMefDREmVL89kbMLmOLSmFAfABXlUd33xGefthCo=,3,1/30/2023,1/29/2023,1/30/2023,4.5,160.05
qR/d3qt3WwRueLMGdFYn7gIVikn2LvB9TmyKQRvF+5U=,2,1/29/2023,1/29/2023,1/30/2023,,308.59
UKfrktZYp+tRN6UwabEO5WxqliKTiYYRBiWIgQTdduY=,1,1/28/2023,1/29/2023,1/31/2023,3,144.54
rY/DAISQHHI/HHBzLdL8kgkbp4fT24aeZI7JG5OWWNQ=,1,1/30/2023,1/29/2023,1/30/2023,2.5,106.87
akA2WAGV252+88MFi4WYJan9SGdvKWBV7xXCNGqOvFc=,1,1/29/2023,1/29/2023,1/30/2023,3,163.49
uZK/5wm3ychaeCeIIERZkIbYmVAvIPPMPxAn9pGsspE=,3,1/29/2023,1/29/2023,1/30/2023,3,216.1
MFCisam/K6aH+m6EyTQHz98OVN+WD3BKIl9l9Dv03Hw=,4,1/29/2023,1/29/2023,1/31/2023,3,242.66
cBi7n2uvYluhwQ4a2yuNUQk+hUx3Q9zL2wwy/TQcIsw=,3,1/29/2023,1/29/2023,1/30/2023,,140.53
hh0IJvtKsdqJsGtFELgZJwmAmUBb4Hmq02sgSpLU8zU=,5,1/29/2023,1/29/2023,1/30/2023,,247.75
mJhoGXoJoqNJi6PMVroCwVatpgzFDKVe+YyJ2fQ/jJ0=,3,1/29/2023,1/29/2023,1/30/2023,3.5,181.89
hh0IJvtKsdqJsGtFELgZJwmAmUBb4Hmq02sgSpLU8zU=,5,1/29/2023,1/29/2023,1/30/2023,,108.13
yGpgPsctTZ2/fVIUnt+A4fGfTWTekk4OE3e7LBJmlGk=,5,1/29/2023,1/29/2023,1/30/2023,4,53.39
/cDwj1om3J+8goHeQl5IVs20QUfsxJtNAXfj7DVt2Lw=,5,1/29/2023,1/29/2023,1/30/2023,,268.45
f2jUdeOyR05dIQjiNufax9jriCH6Nm0vrouzK9lp6LA=,2,1/30/2023,1/29/2023,1/30/2023,3.5,662.04
0UlDDY9C8AOCXENvn+pVuioV1EaTpcstgaNF1pXVW/k=,2,1/29/2023,1/29/2023,1/30/2023,4,78.33
n1//dEdNXo5kCKjpgEpTPLOIHRzy9sKOyzS3673mB2I=,2,1/29/2023,1/29/2023,1/30/2023,2.5,495.77
ZH72LiKxWRKXki12uWHsagf5lDP2fHaHL2PwcN0FVWk=,3,1/29/2023,1/29/2023,1/30/2023,3,77.46
rY/DAISQHHI/HHBzLdL8kgkbp4fT24aeZI7JG5OWWNQ=,1,1/29/2023,1/29/2023,1/30/2023,2.5,126.92
g7oIuyp34kSVkKf3OcnNfJo8WC99zxBwKeDvfvphzPk=,3,1/29/2023,1/29/2023,1/30/2023,4.5,178.14
2R0vPQY9tKx8J/g9MbuYcplCfJqxVzGcGUhg8/SqWog=,3,1/29/2023,1/29/2023,1/30/2023,4,202.33
jdswZKfmQ+v7SenVDcWgJb8lNAlxLlwGtZWZ6Z57IZ0=,3,1/29/2023,1/29/2023,1/30/2023,,63.13
QcOKvfo1nw4VmAK/GwOduYrX+CHIJc48GwuNZWF7eGw=,5,1/29/2023,1/29/2023,1/30/2023,4.5,181.63
Wnx6kPrbBiBb8bgMY1hPFBmqiQTCdMy5RTVbGAfw8J0=,3,1/29/2023,1/29/2023,1/30/2023,3,216.21
cBi7n2uvYluhwQ4a2yuNUQk+hUx3Q9zL2wwy/TQcIsw=,3,1/29/2023,1/29/2023,1/30/2023,,76.89
hHgafd6UZWTyrUBQs6Vq7/yeU9lzjQlbEYu0sJIPzE4=,3,1/29/2023,1/29/2023,1/30/2023,4,67.7
5hB9Bc/23v+4x0M/SPwLsHCS1V7PANry7+8pbARtoDg=,1,1/29/2023,1/29/2023,1/31/2023,3.5,181.53
lIBDd5Lwr1wQ+n9lkx6EdYq/kAC9Fo6Olf7Km3abjlM=,2,1/29/2023,1/29/2023,1/30/2023,3.5,201.01
6OTBJqTFEXidXw3QuwzSFwxzqv3kWWEAWtfWz35Nwg4=,3,1/29/2023,1/29/2023,1/30/2023,,182.58
qR+2v1BVgYDYfeeMu8xRwUAKUg+O+iFkfw04BJxQIJo=,3,1/29/2023,1/29/2023,1/30/2023,,157.99
Ik0/w2mizH/EjIr/UqdQc1pgL43edgf7K8gNMJyqdN4=,3,1/29/2023,1/29/2023,1/30/2023,3.5,184.04
DT5RIfiVQuM2qdlvZqkuyaAgn4A0ruejLS2VlZc4gLk=,2,1/29/2023,1/29/2023,1/30/2023,4,84.62
YCozLfFfGJkb/U/Fz4ZgCqbwvNY2laCLNI4XFReG4kU=,1,1/29/2023,1/29/2023,1/30/2023,4,190.14
fyaeR+Pcgb76Mz+IvLbaQIbvlqKL1T21toFf98B8kJw=,2,1/29/2023,1/29/2023,1/30/2023,3.5,110.57
wE2XwKkLbsWYGP9MKKwxyFfbLDml/EcKOv44L5aZJgU=,2,1/28/2023,1/29/2023,1/30/2023,4.5,117.06
v+SYqc29gt+bUtmkxWalOtnG5S8REN//E8SvXVn7oCo=,1,1/29/2023,1/29/2023,1/30/2023,2.5,65.52
vh6Rkk4b0C3p9c1sJhWBcVw+Y41uKvjcFbxOYe2sWNo=,2,1/29/2023,1/29/2023,1/30/2023,3.5,80.67
3Ah0dvrDR6ctMrY/keSI8QGJXHv5HmWYqEvaeKzFgt4=,2,1/29/2023,1/29/2023,1/30/2023,3.5,114.92
fCoolPsoREPxeEyjiUqnRdzSmFURLFBPrk4jYt8PmiU=,2,1/29/2023,1/29/2023,1/30/2023,3,100.15
7pCMN/fQl33LpC9kqfE1BQsS+5KPcmyxTkpA3ZRwNuk=,1,1/29/2023,1/29/2023,1/30/2023,4,85.84
jLvC4omUDPwjo8kqxnFeNM3AOT6wjhfTHxsym6d/zOE=,5,1/30/2023,1/29/2023,1/30/2023,3.5,131.07
miUJrtU64jv8UREqiSUerizhvMsGp+7N3EcSTJ+hPQ4=,2,1/30/2023,1/29/2023,1/30/2023,3.5,223.17
djIi2V4oHL3AREDLKJicqczBt7qdUchD9k3QjOK+c00=,5,1/29/2023,1/29/2023,1/31/2023,4,230.82
vqsdHX49grpZ6rTEyilt29coDeI3lm2AKicDPKi/b7I=,5,1/29/2023,1/29/2023,1/30/2023,2.5,254.45
1+d4aZSLp1AMogk3r9Wcj5t6AjituBSZoWgTNyeeKXo=,2,1/29/2023,1/29/2023,1/30/2023,4,195.7
LT1ZJmT3TkDV98JEa9+piCzhZRVzzdYA81QX2TpVQzc=,5,1/28/2023,1/29/2023,1/30/2023,3.5,161.11
f/H5j1RveW1HGKnbUAc5V2COTgIEoMuTYXd/IBG6vyM=,5,1/29/2023,1/29/2023,1/30/2023,3.5,409.08
rqD4YgMb4qkDhgImfxuPLWiC/6mIgPAwXdPA/34uQN4=,2,1/29/2023,1/29/2023,1/30/2023,3.5,84.84
8Wm6Ner15Dkbctm7Y5ME/6OPojqDYGDmx1klt4IIccE=,5,1/30/2023,1/29/2023,1/30/2023,3,315.09
KbdbZS/vrrNtIwKQOEIrvriSoorNACKc9+Vyz203lJw=,2,1/29/2023,1/29/2023,1/30/2023,2.5,122.05
eov1e3UTpbOYanU3xnWseubEdf9knp1aWZybzfqUrFM=,1,1/28/2023,1/29/2023,1/30/2023,2.5,92.7
UlUUc2m0O/F7EPLEPzvz6G9CYQnzJmq+PDxlhPWEEIg=,2,1/29/2023,1/29/2023,1/31/2023,3.5,809.86
fuKXDnipeZpsV/CLxxWMcQwMVHiWWWFyHuPNGpzMn54=,2,1/29/2023,1/29/2023,1/30/2023,3.5,156.1
qOpSXq5ZgQwYbgB3MsZMtQWn2MJqFpGNdW6ykgSZJZQ=,4,11/9/2022,1/30/2023,1/31/2023,,601.24
BDlBk+mDROzCj0Q3lrFcLuh/yvNvkqwmvROz0JrVIOM=,2,6/21/2022,1/30/2023,2/6/2023,3.5,1827.53
FUOsu0zPKxsm0vqM8OitDi41/Xcnelw15WM8Q+B6Xk4=,3,3/17/2022,1/30/2023,1/31/2023,3.5,424.47
